room_id,url,city,contextualPicturesCount,lat,long,listingObjType,pdpUrlType,name,roomTypeCategory,canInstantBook,weeklyPriceFactor,structuredStayDisplayPrice,price,price_full,maxGuestCapacity,SYSTEM_VIEW_CITY,SYSTEM_COOKING_BASICS,SYSTEM_WI_FI,SYSTEM_WORKSPACE,SYSTEM_POOL,SYSTEM_TV,SYSTEM_WASHER,SYSTEM_SNOWFLAKE,SYSTEM_PATIO_BALCONY,SYSTEM_NO_DETECTOR_CO2,isSuperHost,isVerified,SYSTEM_EV_CHARGER,SYSTEM_SURVEILLANCE,SYSTEM_NO_LOCK_ON_DOOR,rating,reviewCount,SYSTEM_MAPS_CAR_RENTAL,SYSTEM_ELEVATOR,SYSTEM_DRYER,SYSTEM_LUGGAGE_DROP,SYSTEM_PETS,SYSTEM_NO_DETECTOR_SMOKE,yearHosting,SYSTEM_LOCK_ON_DOOR,SYSTEM_HAIRDRYER,SYSTEM_SMOKING_ALLOWED,SYSTEM_REFRIGERATOR,SYSTEM_FLOWER,SYSTEM_BEACH,SYSTEM_FIREPLACE,SYSTEM_JACUZZI,SYSTEM_VIEW_OCEAN,SYSTEM_BATHTUB,SYSTEM_CALENDAR,SYSTEM_MAPS_RESORT,SYSTEM_MICROWAVE,SYSTEM_MAPS_BAR,SYSTEM_PIANO,SYSTEM_BREAKFAST,SYSTEM_SAUNA,SYSTEM_BOAT_SAIL,SYSTEM_CRIB,SYSTEM_FIREPIT,SYSTEM_GYM
657654499537196302,https://www.airbnb.com.vn/rooms/657654499537196302,Thành phố Thủ Dầu Một,23,10.9705286,106.666976,REGULAR,,Căn hộ 2 phòng ngủ đáng yêu của Hoa có hồ bơi,entire_home,False,,/ đêm,1.027,₫1.027.059,4.0,True,True,True,True,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873050062795655429,https://www.airbnb.com.vn/rooms/873050062795655429,Thành phố Thủ Dầu Một,20,10.985604940947765,106.66746139526367,REGULAR,,Chung Cư Cao Cấp BiCoSin Tower !,private_room,False,,/ đêm,746.471,₫746.471,4.0,True,True,True,True,True,True,,,,False,False,True,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44511763,https://www.airbnb.com.vn/rooms/44511763,Thành phố Thủ Dầu Một,11,10.971623,106.664787,REGULAR,,"Căn hộ Studio không tì vết nằm ở trung tâm, Bình Dương",entire_home,False,,/ đêm,901.530,₫901.530,2.0,,,True,True,,True,True,True,,,,,,True,,"4,72",29,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
850938488747018956,https://www.airbnb.com.vn/rooms/850938488747018956,Thành phố Thủ Dầu Một,11,11.0734,106.68168,REGULAR,,The View Midori: Căn hộ 3 phòng ngủ,entire_home,False,,/ đêm,1.312,₫1.312.354,6.0,,True,True,True,True,True,,,,False,,,,True,,,,True,,,,True,False,,,,,,,,,,,,,,,,,,,,,,
41278728,https://www.airbnb.com.vn/rooms/41278728,Thành phố Thủ Dầu Một,16,10.9723,106.66429,REGULAR,,"Coffee Condo w View, great location, Becamex",entire_home,False,,/ đêm,1.015,₫1.015.648,2.0,True,,True,True,,True,True,True,,,,,,,,"4,87",31,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,
53500694,https://www.airbnb.com.vn/rooms/53500694,Thành phố Thủ Dầu Một,25,10.96803,106.67551,REGULAR,,Căn hộ view đẹp đủ tiện nghi,private_room,False,,/ đêm,,,2.0,True,True,True,True,,True,True,True,,,False,True,,True,,,2,,True,,,,,1,True,,,,,,,,,,,,,,,,,,,,
698971341468853164,https://www.airbnb.com.vn/rooms/698971341468853164,Thành phố Thủ Dầu Một,9,10.96823,106.67379,REGULAR,,Bright Suite | Trung tâm Bình Dương | Quang cảnh thành phố,private_room,False,,/ đêm,529.586,₫529.586,2.0,,,True,,,True,,True,True,False,,,,,,,,True,True,,True,,,,,True,True,,,,,,,,,,,,,,,,,,
817717938576178559,https://www.airbnb.com.vn/rooms/817717938576178559,Quận 1,5,11.13372,106.47064,REGULAR,,Room with bathtub on 2nd floor,private_room,False,,/ đêm,610.471,₫610.471,2.0,,True,True,,,True,,True,True,False,,,,True,,,,,,,,,False,,,,,True,,,,,,,,,,,,,,,,,
43134961,https://www.airbnb.com.vn/rooms/43134961,Thành phố Thủ Dầu Một,15,11.05809,106.67441,REGULAR,,Pizzpart- Thành phố mới Bình Dương Thơm,entire_home,False,,/ đêm,438.178,₫438.178,4.0,,True,True,True,,True,True,True,True,,,,,,,"5,0",5,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,
638775340091986650,https://www.airbnb.com.vn/rooms/638775340091986650,Dĩ An,30,10.90683,106.75407,REGULAR,,Căn hộ cao cấp BconsGarden B07 cho 2 người+ hồ bơi đẹp,entire_home,False,,/ đêm,524.941,₫524.941,2.0,,True,True,,True,True,,True,,,,,,,,,,True,True,,True,,,,,True,,True,,,,,,,,,,,,,,,,,
45183029,https://www.airbnb.com.vn/rooms/45183029,Thành phố Thủ Dầu Một,30,11.07188,106.68279,REGULAR,,Căn hộ The View Midori: 2 phòng ngủ cạnh VSIP II,entire_home,False,,/ đêm,,,4.0,,True,True,True,True,True,True,,,,,,,,,"4,88",17,True,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,
884238177431570301,https://www.airbnb.com.vn/rooms/884238177431570301,Quận 9,28,10.86504,106.83717,REGULAR,,Căn hộ Khu đô thị Vinhomes Grand Park,entire_home,False,,/ đêm,,,3.0,,True,True,True,True,True,,,,,,,True,True,,,,,True,,,True,,,,,,,,True,,,,,,,,,,,,,,,
40209582,https://www.airbnb.com.vn/rooms/40209582,Thành phố Thủ Dầu Một,20,10.972295761108398,106.66429138183594,REGULAR,,"Matcha Balcony 1BR Apt, great location, Becamex",entire_home,False,,/ đêm,947.177,₫947.177,2.0,,,True,True,,True,True,True,,,,,,,,"4,83",18,True,True,True,True,,,,,,,,,,True,,,,,,,,,,,,,,
821486825817839734,https://www.airbnb.com.vn/rooms/821486825817839734,Thành phố Thủ Dầu Một,21,10.96491,106.68689,REGULAR,,Căn hộ Ductai* Hồ bơi* Tầng cao*tầm nhìn dẹp.,entire_home,False,,/ đêm,808.291,₫808.291,2.0,True,True,True,,True,True,True,True,,False,,,,,,,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,
716225498609779317,https://www.airbnb.com.vn/rooms/716225498609779317,Củ Chi,30,11.0227888,106.5467267,REGULAR,,Cherry Room - Vườn Nhà Ngoại Garden Homestay,private_room,False,,/ đêm,445.059,₫445.059,2.0,,True,True,True,,True,True,,,False,False,True,,,,,2,True,,,,True,False,6,True,,,,,,,,,,,,,,,,,,,,
39846167,https://www.airbnb.com.vn/rooms/39846167,Thành phố Thủ Dầu Một,18,10.972296,106.664291,REGULAR,,✯ Ban công phòng thu Milktea/Quang cảnh thành phố/Becamex✯,entire_home,False,,/ đêm,,,3.0,,True,True,,,True,True,True,True,,,,,True,,"5,0",11,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
889733383793966764,https://www.airbnb.com.vn/rooms/889733383793966764,Thành phố Tân Uyên,15,11.00357,106.73114,REGULAR,,Khu nhà ở cao cấp,entire_home,False,,/ đêm,1.476,₫1.476.140,7.0,,True,True,True,True,,,,,False,,,,True,,,,True,,,,True,False,,,,,,,,,True,,,,,,,,,,,,,
632129390150812581,https://www.airbnb.com.vn/rooms/632129390150812581,Thành phố Thủ Dầu Một,16,10.970396,106.667297,REGULAR,,CompassOne - Căn hộ cao cấp sang trọng Phòng tập thể dục và Hồ bơi miễn phí.,entire_home,False,,/ đêm,1.307,₫1.307.882,4.0,True,True,True,True,True,True,True,True,,,,,,,,"4,43",7,True,,True,,,,,,,,,,,,,,,,,,,,,,,,,
662913555278609052,https://www.airbnb.com.vn/rooms/662913555278609052,Thành phố Thủ Dầu Một,16,10.967635737037549,106.6742779,REGULAR,,Phòng suite ấm cúng Trung tâm Bình Dương với tầm nhìn ra thành phố,private_room,False,,/ đêm,,,2.0,,,True,,,True,,True,,False,,,,,,"3,83",6,True,True,,True,,False,,,True,True,,,,,,,,,,,,,,,,,,
716509166207704535,https://www.airbnb.com.vn/rooms/716509166207704535,Dĩ An,10,10.9074414,106.7422877,REGULAR,,Căn hộ cao cấp đáng yêu 5,entire_home,False,,/ đêm,,,2.0,,True,True,True,True,True,True,,,False,,,True,,,"4,8",5,True,,,,,,,,,,,True,,,,,,,,,,,,,,,,
48049902,https://www.airbnb.com.vn/rooms/48049902,Thành phố Thủ Dầu Một,22,10.97169,106.66743,REGULAR,,Căn hộ ấm cúng mới @CompassOne w Ban côngvà khung cảnh thú vị,entire_home,False,,/ đêm,1.315,₫1.315.742,4.0,,True,True,True,True,True,,,,False,,,,,,"4,86",14,True,,,,,,,,,,,True,,,True,,,,,,,,,,,,,
859226058517306728,https://www.airbnb.com.vn/rooms/859226058517306728,Thủ Đức,20,10.86612,106.76006,REGULAR,,"Opal Boulevard - Căn hộ tiện nghi, giá rẻ",entire_home,False,,/ đêm,,,4.0,,True,True,True,True,True,True,,,,,,,True,,,,,True,True,,,,,,,,,,,,,True,,,,,,,,,,,,
885118102654697550,https://www.airbnb.com.vn/rooms/885118102654697550,Thủ Đức,9,10.88797,106.8343,REGULAR,,F15 Comfortable vacation home,entire_home,False,,/ đêm,,,4.0,,True,True,True,True,True,True,True,True,False,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,
859122267963108098,https://www.airbnb.com.vn/rooms/859122267963108098,Phú Mỹ Hưng,5,11.13059,106.47927,REGULAR,,Căn hộ dịch vụ tại Phú Mỹ Hưng,entire_home,False,,/ đêm,,,2.0,,,True,True,,True,True,True,,False,,,,True,,,,True,,,,,False,,,,,,,,,,,,,,,,,,,,,,
661960824270605440,https://www.airbnb.com.vn/rooms/661960824270605440,Phạm Văn Cội,14,11.039857064003314,106.53075691312551,REGULAR,,Phòng cao cấp view ban công tại Chợ Phạm Văn Cội,private_room,False,,/ đêm,513.970,₫513.970,2.0,True,True,True,True,,,True,,,False,False,True,,True,,,,True,,,,,False,,True,,,,,,,,,,,,,,,,,,,,
882988469619601385,https://www.airbnb.com.vn/rooms/882988469619601385,Quận 7,30,11.290795,106.53272,REGULAR,,2 bedroom luxury apartment with swimming pool,entire_home,False,,/ đêm,,,6.0,,True,True,True,True,True,,,,False,,,,True,,,,True,,,,True,False,,,,,,,,,,,,,,,,,,,,,,
843174246889679716,https://www.airbnb.com.vn/rooms/843174246889679716,Thành phố Thủ Dầu Một,15,10.967825698596819,106.67425544232789,REGULAR,,Phòng tắm lãng mạn | Tầm nhìn ra thành phố | Thủ Dầu Một,private_room,False,,/ đêm,764.132,₫764.132,2.0,,,True,True,,True,,True,,,,,,,,,,True,True,,True,,,,,True,,,,,,,,True,True,,,,,,,,,,
892540842302756017,https://www.airbnb.com.vn/rooms/892540842302756017,Thành phố Thủ Dầu Một,19,10.985145141616083,106.66744329035282,REGULAR,,Căn Hộ Cao Cấp BiCoSin Tower!,private_room,False,,/ đêm,,,2.0,,True,True,,True,True,True,True,,False,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
28415480,https://www.airbnb.com.vn/rooms/28415480,Thị xã Thuận An,19,10.92357,106.71416,REGULAR,,Habitat Apartment-A2-03-07- Hậu 0903146699,entire_home,False,,/ đêm,952.824,₫952.824,4.0,,True,True,True,True,True,True,True,,,,,,,,"4,5",4,,True,,,,,,,True,,,True,,,,,,,,,,,,,,,,
752415294539508038,https://www.airbnb.com.vn/rooms/752415294539508038,,23,10.908692760067929,106.741899103299,REGULAR,,"Luxury 2 King BD, 2WC, Hồ bơi, Thành phố Dĩ An",entire_home,False,,/ đêm,819.139,₫819.139,4.0,True,True,True,True,True,True,True,,,False,,,,True,,"5,0",3,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
882271820873064465,https://www.airbnb.com.vn/rooms/882271820873064465,Dĩ An,6,10.88791,106.78044,REGULAR,,Apartment green view,entire_home,False,,/ đêm,,,4.0,,True,True,True,True,True,,True,,False,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
804787889243492730,https://www.airbnb.com.vn/rooms/804787889243492730,Bình Thạnh,24,11.41779,106.68698,REGULAR,,"Căn hộ 3 phòng ngủ, tầm nhìn ra sông Vinhomes Landmark 81",entire_home,False,,/ đêm,,,6.0,,True,True,True,True,True,True,True,True,,,,True,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,
33668967,https://www.airbnb.com.vn/rooms/33668967,Thành phố Thủ Dầu Một,10,10.97314,106.6653,REGULAR,,Living becamex center,entire_home,False,,/ đêm,684.706,₫684.706,2.0,,True,True,True,,True,True,True,,False,,,,,,,,,,True,,True,False,,,,,,,,,,,,,,,,,,,,,,
716826868194956528,https://www.airbnb.com.vn/rooms/716826868194956528,Dĩ An,18,10.87629,106.75055,REGULAR,,Căn hộ Pallet,entire_home,False,,/ đêm,750.000,₫750.000,4.0,True,True,True,True,True,,,True,,False,,,True,True,,"5,0",5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
757645628590508029,https://www.airbnb.com.vn/rooms/757645628590508029,Thành phố Thủ Dầu Một,30,10.995561645195663,106.66604558340056,REGULAR,,Phòng nghỉ dưỡng tách biệt giữa lòng thành phố,private_room,False,,/ đêm,1.690,₫1.690.354,2.0,,True,True,True,,,,,,False,,,,,,"5,0",5,True,,,,True,False,,,,,,True,,,True,True,,,,,,,,,,,,
883776434172525173,https://www.airbnb.com.vn/rooms/883776434172525173,Quận 7,30,11.290795,106.53272,REGULAR,,Luxury 2 bedroom apartment with infinity pool view,entire_home,False,,/ đêm,,,5.0,,True,True,True,True,True,,,,False,,,,True,,,,True,,,,True,False,,,,,,,,,,,,,,,,,,,,,,
40354533,https://www.airbnb.com.vn/rooms/40354533,Thành phố Thủ Dầu Một,15,10.97208,106.66488,REGULAR,,✰Ban công Oasis✰ HIỆN ĐẠI/Quán cà phê/TRUNG TÂM THÀNH PHỐ✰,entire_home,False,,/ đêm,970.000,₫970.000,3.0,,True,True,,,True,True,True,,,,,,True,,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,
681998811820291835,https://www.airbnb.com.vn/rooms/681998811820291835,Dĩ An,30,10.907427498726253,106.74235829465259,REGULAR,,Lovely Luxury Apartment,entire_home,False,,/ đêm,922.207,₫922.207,4.0,True,True,True,True,True,True,,,,False,,,,,,"5,0",5,True,,,,,,,,,,,True,,,,True,,,,,,,,,,,,
732046773349754012,https://www.airbnb.com.vn/rooms/732046773349754012,Dĩ An,23,10.90713,106.74371,REGULAR,,Căn hộ cao cấp đáng yêu 6,entire_home,False,,/ đêm,,,2.0,True,True,True,True,True,True,,,,False,,,True,True,,"5,0",3,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
756733638834508288,https://www.airbnb.com.vn/rooms/756733638834508288,Thành phố Thủ Dầu Một,11,10.96823,106.6732,REGULAR,,Bright Studio | Trung tâm Bình Dương | Quang cảnh thành phố,private_room,False,,/ đêm,699.781,₫699.781,2.0,,True,True,,,True,,True,True,False,,,,,,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,
847072125394916041,https://www.airbnb.com.vn/rooms/847072125394916041,Thành phố Thủ Dầu Một,20,10.970480998076106,106.66708843121339,REGULAR,,Hồ bơi 2 phòng ngủ sang trọng & Phòng tập thể dục Trung tâm BD,entire_home,False,,/ đêm,1.426,₫1.426.662,4.0,,True,True,,True,True,True,True,,False,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
42654339,https://www.airbnb.com.vn/rooms/42654339,Binh Duong,21,11.05761,106.67497,REGULAR,,Pizzpart - Becamex IJC Aroma,entire_home,False,,/ đêm,431.530,₫431.530,4.0,,True,True,True,,True,True,True,,,,,,,,"4,67",15,,True,True,,True,,,,,,,True,,,,,,,,,,,,,,,,
662840428412499061,https://www.airbnb.com.vn/rooms/662840428412499061,Phạm Văn Cội,13,11.03387316547623,106.51716247200966,REGULAR,,"Phòng ngay Chợ Phạm Văn Cội, Củ Chi, TPHCM",private_room,False,,/ đêm,400.676,₫400.676,2.0,True,True,True,True,,True,True,,,False,False,True,,True,,,,,,,,,False,,True,,,,,,,,,,,,,,,,,,,,
43583958,https://www.airbnb.com.vn/rooms/43583958,Quận 12,30,10.89038,106.66202,REGULAR,,Vườn cây Sài Gòn Farmstay,private_room,False,,/ đêm,776.205,₫776.205,2.0,,True,True,,,,True,,,False,False,True,,True,,"5,0",3,True,,,,,False,3,True,,,,True,,,,True,,,,,,,,,,,,
40625558,https://www.airbnb.com.vn/rooms/40625558,Thành phố Thủ Dầu Một,16,10.972295761108398,106.66429138183594,REGULAR,,"Little star Condo, city view, center, Binh Duong",entire_home,False,,/ đêm,924.353,₫924.353,2.0,,True,True,True,,True,True,True,,,,,,True,,"4,73",11,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
822697623615361674,https://www.airbnb.com.vn/rooms/822697623615361674,Dĩ An,21,10.90772,106.74193,REGULAR,,CH Charm City 2pn cho gia đình,entire_home,False,,/ đêm,871.099,₫871.099,4.0,,True,True,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,True,True,,,,,,,,,,,,,,,,,
722893408110995042,https://www.airbnb.com.vn/rooms/722893408110995042,Dĩ An,18,10.87676,106.74919,REGULAR,,Căn hộ Pallet 02 phòng ngủ,entire_home,False,,/ đêm,,,4.0,True,True,True,True,True,,,True,,False,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
761938552493025966,https://www.airbnb.com.vn/rooms/761938552493025966,Thành phố Thủ Dầu Một,30,10.995431077533453,106.66593728783569,REGULAR,,Hướng nhìn ra công viên tre,entire_home,False,,/ đêm,1.714,₫1.714.589,2.0,,,True,True,,True,,,,False,,,,,,,,True,,,,True,False,,,,,,True,,,,True,,,True,,,,,,,,,
41681493,https://www.airbnb.com.vn/rooms/41681493,Thành phố Thủ Dầu Một,10,10.973215103149414,106.6640853881836,REGULAR,,Ban công ốc đảo sáng sủa/Quang cảnh thành phố/Becamex,entire_home,False,,/ đêm,924.353,₫924.353,2.0,,True,True,True,,True,True,True,,,,,,True,,,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
47161315,https://www.airbnb.com.vn/rooms/47161315,Thị xã Thuận An,20,10.95381,106.74592,REGULAR,,"CĂN hộ 2BR mới Gần VSIP 1, Song Than, AEON + tiện nghi khác...",entire_home,False,,/ đêm,645.135,₫645.135,5.0,True,True,True,,,True,,True,True,,,,,,,,,,True,,,,,,,True,,True,,,,,,,,,True,,,,,,,,
40381988,https://www.airbnb.com.vn/rooms/40381988,Thành phố Thủ Dầu Một,18,10.972296,106.664291,REGULAR,,✰Superb Studio✰Dài hạn✰ có sẵn Thủ Dầu Một,entire_home,False,,/ đêm,1.015,₫1.015.648,3.0,,True,True,,,True,True,True,True,,,,,True,,"5,0",5,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,
832349333112622689,https://www.airbnb.com.vn/rooms/832349333112622689,Thuận An,17,10.921855354134511,106.7275757342577,REGULAR,,Nhà hàng gâ ̀ n Loving Bear 's House,entire_home,False,,/ đêm,860.118,₫860.118,4.0,True,True,True,True,,True,,,,,,,,True,,,,True,True,True,,,,,,,,,True,,,,,,,,,,,,,,,,
889600973586956627,https://www.airbnb.com.vn/rooms/889600973586956627,Thủ Đức,10,10.88763,106.83406,REGULAR,,VGP - S7.02F15 Vacation with 1BR,entire_home,False,,/ đêm,,,2.0,,True,True,True,,True,True,True,,False,,,,True,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,,
29321182,https://www.airbnb.com.vn/rooms/29321182,Thành phố Thủ Dầu Một,15,11.002681,106.667152,REGULAR,,41D7 - Khu dân cư Hiệp Thành 3,private_room,False,,/ đêm,563.210,₫563.210,4.0,,True,True,,True,True,True,True,,False,,,,,,,,True,,,True,,False,,,,,,,,,,,,,,,,,,,,,,
642992142554191008,https://www.airbnb.com.vn/rooms/642992142554191008,Dĩ An,30,10.9061,106.75337,REGULAR,,"B7 Bcons garden 1brs, hồ bơi miễn phí cho 2prs",entire_home,False,,/ đêm,679.000,₫679.000,2.0,,True,True,,True,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,
